Label,White_Area,Mask_Path
5,6905,/content/drive/MyDrive/unet/filtered_masks_test/MY_572995.jpg
5,8804,/content/drive/MyDrive/unet/filtered_masks_test/PMY_62790.jpg
5,10438,/content/drive/MyDrive/unet/filtered_masks_test/PMY_625340.jpg
5,9905,/content/drive/MyDrive/unet/filtered_masks_test/MY_333798.jpg
5,7425,/content/drive/MyDrive/unet/filtered_masks_test/PMY_426617.jpg
5,7808,/content/drive/MyDrive/unet/filtered_masks_test/MY_122208.jpg
5,8964,/content/drive/MyDrive/unet/filtered_masks_test/PMY_415338.jpg
5,12293,/content/drive/MyDrive/unet/filtered_masks_test/PMY_298976.jpg
5,6950,/content/drive/MyDrive/unet/filtered_masks_test/MY_212992.jpg
5,5990,/content/drive/MyDrive/unet/filtered_masks_test/MY_206657.jpg
5,8791,/content/drive/MyDrive/unet/filtered_masks_test/MY_561113.jpg
5,8424,/content/drive/MyDrive/unet/filtered_masks_test/MY_342473.jpg
5,11099,/content/drive/MyDrive/unet/filtered_masks_test/PMY_889992.jpg
5,8382,/content/drive/MyDrive/unet/filtered_masks_test/PMY_279953.jpg
5,7948,/content/drive/MyDrive/unet/filtered_masks_test/MY_752994.jpg
5,11954,/content/drive/MyDrive/unet/filtered_masks_test/PMY_951217.jpg
5,8868,/content/drive/MyDrive/unet/filtered_masks_test/MY_556385.jpg
5,6244,/content/drive/MyDrive/unet/filtered_masks_test/MY_124515.jpg
5,9697,/content/drive/MyDrive/unet/filtered_masks_test/MY_472410.jpg
5,10359,/content/drive/MyDrive/unet/filtered_masks_test/MY_593612.jpg
5,10921,/content/drive/MyDrive/unet/filtered_masks_test/MY_546397.jpg
5,8335,/content/drive/MyDrive/unet/filtered_masks_test/PMY_89006.jpg
5,6645,/content/drive/MyDrive/unet/filtered_masks_test/MY_747988.jpg
5,10864,/content/drive/MyDrive/unet/filtered_masks_test/MY_171293.jpg
5,11679,/content/drive/MyDrive/unet/filtered_masks_test/MY_192056.jpg
5,11180,/content/drive/MyDrive/unet/filtered_masks_test/PMY_60338.jpg
5,6971,/content/drive/MyDrive/unet/filtered_masks_test/MY_998168.jpg
5,13960,/content/drive/MyDrive/unet/filtered_masks_test/PMY_167144.jpg
5,8561,/content/drive/MyDrive/unet/filtered_masks_test/MY_37729.jpg
5,8347,/content/drive/MyDrive/unet/filtered_masks_test/MY_279665.jpg
5,7350,/content/drive/MyDrive/unet/filtered_masks_test/MY_229351.jpg
5,8345,/content/drive/MyDrive/unet/filtered_masks_test/MY_219641.jpg
5,10174,/content/drive/MyDrive/unet/filtered_masks_test/PMY_949834.jpg
5,7103,/content/drive/MyDrive/unet/filtered_masks_test/MY_797564.jpg
5,9237,/content/drive/MyDrive/unet/filtered_masks_test/MY_246767.jpg
5,8784,/content/drive/MyDrive/unet/filtered_masks_test/PMY_832361.jpg
5,9452,/content/drive/MyDrive/unet/filtered_masks_test/PMY_739658.jpg
5,9071,/content/drive/MyDrive/unet/filtered_masks_test/MY_641983.jpg
5,9970,/content/drive/MyDrive/unet/filtered_masks_test/MY_35139.jpg
5,7146,/content/drive/MyDrive/unet/filtered_masks_test/MY_583764.jpg
5,8848,/content/drive/MyDrive/unet/filtered_masks_test/MY_756843.jpg
5,9348,/content/drive/MyDrive/unet/filtered_masks_test/MY_612971.jpg
5,11384,/content/drive/MyDrive/unet/filtered_masks_test/PMY_830582.jpg
5,9443,/content/drive/MyDrive/unet/filtered_masks_test/PMY_300680.jpg
5,7075,/content/drive/MyDrive/unet/filtered_masks_test/MY_426001.jpg
5,9728,/content/drive/MyDrive/unet/filtered_masks_test/MY_295696.jpg
5,8097,/content/drive/MyDrive/unet/filtered_masks_test/PMY_805423.jpg
5,7257,/content/drive/MyDrive/unet/filtered_masks_test/MY_281051.jpg
5,9751,/content/drive/MyDrive/unet/filtered_masks_test/MY_750143.jpg
5,9524,/content/drive/MyDrive/unet/filtered_masks_test/MY_654991.jpg
5,12690,/content/drive/MyDrive/unet/filtered_masks_test/MY_664578.jpg
5,8450,/content/drive/MyDrive/unet/filtered_masks_test/MY_594667.jpg
5,11053,/content/drive/MyDrive/unet/filtered_masks_test/MY_680396.jpg
5,8920,/content/drive/MyDrive/unet/filtered_masks_test/MY_775034.jpg
5,9256,/content/drive/MyDrive/unet/filtered_masks_test/MY_677968.jpg
5,7103,/content/drive/MyDrive/unet/filtered_masks_test/MY_845081.jpg
5,9426,/content/drive/MyDrive/unet/filtered_masks_test/MY_593385.jpg
5,7157,/content/drive/MyDrive/unet/filtered_masks_test/PMY_798700.jpg
5,10625,/content/drive/MyDrive/unet/filtered_masks_test/MY_280980.jpg
5,6392,/content/drive/MyDrive/unet/filtered_masks_test/MY_820029.jpg
5,12204,/content/drive/MyDrive/unet/filtered_masks_test/MY_951663.jpg
5,11872,/content/drive/MyDrive/unet/filtered_masks_test/MY_853928.jpg
5,6626,/content/drive/MyDrive/unet/filtered_masks_test/MY_524046.jpg
5,8260,/content/drive/MyDrive/unet/filtered_masks_test/PMY_257315.jpg
5,6560,/content/drive/MyDrive/unet/filtered_masks_test/MY_22578.jpg
5,6851,/content/drive/MyDrive/unet/filtered_masks_test/MY_848818.jpg
5,4805,/content/drive/MyDrive/unet/filtered_masks_test/MY_658269.jpg
5,11221,/content/drive/MyDrive/unet/filtered_masks_test/MY_829182.jpg
5,7172,/content/drive/MyDrive/unet/filtered_masks_test/MY_29646.jpg
5,7989,/content/drive/MyDrive/unet/filtered_masks_test/PMY_497134.jpg
5,7992,/content/drive/MyDrive/unet/filtered_masks_test/MY_238375.jpg
5,7925,/content/drive/MyDrive/unet/filtered_masks_test/PMY_609818.jpg
5,11947,/content/drive/MyDrive/unet/filtered_masks_test/PMY_221441.jpg
5,10032,/content/drive/MyDrive/unet/filtered_masks_test/PMY_335570.jpg
5,11640,/content/drive/MyDrive/unet/filtered_masks_test/PMY_476540.jpg
5,6913,/content/drive/MyDrive/unet/filtered_masks_test/MY_689234.jpg
5,11376,/content/drive/MyDrive/unet/filtered_masks_test/PMY_632895.jpg
5,8098,/content/drive/MyDrive/unet/filtered_masks_test/MY_865956.jpg
5,9089,/content/drive/MyDrive/unet/filtered_masks_test/MY_713569.jpg
5,8437,/content/drive/MyDrive/unet/filtered_masks_test/MY_88697.jpg
5,8240,/content/drive/MyDrive/unet/filtered_masks_test/MY_211325.jpg
5,8674,/content/drive/MyDrive/unet/filtered_masks_test/MY_434851.jpg
5,8039,/content/drive/MyDrive/unet/filtered_masks_test/MY_973096.jpg
5,9568,/content/drive/MyDrive/unet/filtered_masks_test/MY_258962.jpg
5,6931,/content/drive/MyDrive/unet/filtered_masks_test/MY_407951.jpg
5,8381,/content/drive/MyDrive/unet/filtered_masks_test/PMY_819459.jpg
5,7552,/content/drive/MyDrive/unet/filtered_masks_test/PMY_191347.jpg
5,11017,/content/drive/MyDrive/unet/filtered_masks_test/PMY_51963.jpg
5,13641,/content/drive/MyDrive/unet/filtered_masks_test/PMY_637323.jpg
5,7933,/content/drive/MyDrive/unet/filtered_masks_test/MY_788016.jpg
5,5314,/content/drive/MyDrive/unet/filtered_masks_test/MY_938984.jpg
5,7156,/content/drive/MyDrive/unet/filtered_masks_test/MY_349045.jpg
5,8147,/content/drive/MyDrive/unet/filtered_masks_test/PMY_87606.jpg
5,11326,/content/drive/MyDrive/unet/filtered_masks_test/MY_757669.jpg
5,11923,/content/drive/MyDrive/unet/filtered_masks_test/PMY_586671.jpg
5,9399,/content/drive/MyDrive/unet/filtered_masks_test/MY_407015.jpg
5,10669,/content/drive/MyDrive/unet/filtered_masks_test/MY_836622.jpg
5,11827,/content/drive/MyDrive/unet/filtered_masks_test/PMY_727894.jpg
5,6571,/content/drive/MyDrive/unet/filtered_masks_test/MY_574998.jpg
5,9088,/content/drive/MyDrive/unet/filtered_masks_test/MY_279543.jpg
5,9409,/content/drive/MyDrive/unet/filtered_masks_test/MY_513453.jpg
5,11362,/content/drive/MyDrive/unet/filtered_masks_test/MY_471394.jpg
5,7294,/content/drive/MyDrive/unet/filtered_masks_test/MY_604411.jpg
5,9943,/content/drive/MyDrive/unet/filtered_masks_test/MY_968942.jpg
5,10453,/content/drive/MyDrive/unet/filtered_masks_test/MY_806164.jpg
5,5930,/content/drive/MyDrive/unet/filtered_masks_test/MY_115981.jpg
5,6697,/content/drive/MyDrive/unet/filtered_masks_test/MY_709733.jpg
5,13232,/content/drive/MyDrive/unet/filtered_masks_test/PMY_572196.jpg
5,9764,/content/drive/MyDrive/unet/filtered_masks_test/MY_679678.jpg
5,10015,/content/drive/MyDrive/unet/filtered_masks_test/MY_391175.jpg
5,5546,/content/drive/MyDrive/unet/filtered_masks_test/MY_357096.jpg
5,9733,/content/drive/MyDrive/unet/filtered_masks_test/PMY_860847.jpg
5,7125,/content/drive/MyDrive/unet/filtered_masks_test/MY_317113.jpg
5,11496,/content/drive/MyDrive/unet/filtered_masks_test/PMY_996725.jpg
5,13492,/content/drive/MyDrive/unet/filtered_masks_test/PMY_639333.jpg
5,8163,/content/drive/MyDrive/unet/filtered_masks_test/MY_911546.jpg
5,11879,/content/drive/MyDrive/unet/filtered_masks_test/MY_505449.jpg
5,9072,/content/drive/MyDrive/unet/filtered_masks_test/MY_50604.jpg
6,9592,/content/drive/MyDrive/unet/filtered_masks_test/MO_800516.jpg
6,9607,/content/drive/MyDrive/unet/filtered_masks_test/MO_192510.jpg
6,12058,/content/drive/MyDrive/unet/filtered_masks_test/MO_985517.jpg
6,10409,/content/drive/MyDrive/unet/filtered_masks_test/MO_993312.jpg
6,15370,/content/drive/MyDrive/unet/filtered_masks_test/MO_408033.jpg
6,9047,/content/drive/MyDrive/unet/filtered_masks_test/MO_965966.jpg
6,12890,/content/drive/MyDrive/unet/filtered_masks_test/MO_625079.jpg
6,15274,/content/drive/MyDrive/unet/filtered_masks_test/MO_129006.jpg
6,12131,/content/drive/MyDrive/unet/filtered_masks_test/MO_547178.jpg
6,8646,/content/drive/MyDrive/unet/filtered_masks_test/MO_406701.jpg
6,13837,/content/drive/MyDrive/unet/filtered_masks_test/MO_446865.jpg
6,8028,/content/drive/MyDrive/unet/filtered_masks_test/MO_264354.jpg
6,11498,/content/drive/MyDrive/unet/filtered_masks_test/MO_799116.jpg
6,9663,/content/drive/MyDrive/unet/filtered_masks_test/MO_347962.jpg
6,10149,/content/drive/MyDrive/unet/filtered_masks_test/MO_764487.jpg
6,8896,/content/drive/MyDrive/unet/filtered_masks_test/MO_255241.jpg
6,12259,/content/drive/MyDrive/unet/filtered_masks_test/MO_745810.jpg
6,10853,/content/drive/MyDrive/unet/filtered_masks_test/MO_189358.jpg
6,10906,/content/drive/MyDrive/unet/filtered_masks_test/MO_105547.jpg
6,7928,/content/drive/MyDrive/unet/filtered_masks_test/MO_144254.jpg
6,8044,/content/drive/MyDrive/unet/filtered_masks_test/MO_970840.jpg
6,6443,/content/drive/MyDrive/unet/filtered_masks_test/MO_701058.jpg
6,8591,/content/drive/MyDrive/unet/filtered_masks_test/MO_266522.jpg
6,10979,/content/drive/MyDrive/unet/filtered_masks_test/MO_378770.jpg
6,12015,/content/drive/MyDrive/unet/filtered_masks_test/MO_609013.jpg
6,10599,/content/drive/MyDrive/unet/filtered_masks_test/MO_772460.jpg
6,9588,/content/drive/MyDrive/unet/filtered_masks_test/MO_376969.jpg
6,14195,/content/drive/MyDrive/unet/filtered_masks_test/MO_657984.jpg
6,7306,/content/drive/MyDrive/unet/filtered_masks_test/MO_37784.jpg
6,12786,/content/drive/MyDrive/unet/filtered_masks_test/MO_338834.jpg
6,13686,/content/drive/MyDrive/unet/filtered_masks_test/MO_56409.jpg
6,11635,/content/drive/MyDrive/unet/filtered_masks_test/MO_146501.jpg
6,10304,/content/drive/MyDrive/unet/filtered_masks_test/MO_212567.jpg
6,8958,/content/drive/MyDrive/unet/filtered_masks_test/MO_479584.jpg
6,12288,/content/drive/MyDrive/unet/filtered_masks_test/MO_559563.jpg
6,14470,/content/drive/MyDrive/unet/filtered_masks_test/MO_114341.jpg
6,9081,/content/drive/MyDrive/unet/filtered_masks_test/MO_269792.jpg
6,8265,/content/drive/MyDrive/unet/filtered_masks_test/MO_211767.jpg
6,12845,/content/drive/MyDrive/unet/filtered_masks_test/MO_909559.jpg
6,12722,/content/drive/MyDrive/unet/filtered_masks_test/MO_826166.jpg
6,7807,/content/drive/MyDrive/unet/filtered_masks_test/MO_747260.jpg
6,8215,/content/drive/MyDrive/unet/filtered_masks_test/MO_444171.jpg
6,9875,/content/drive/MyDrive/unet/filtered_masks_test/MO_66318.jpg
6,13003,/content/drive/MyDrive/unet/filtered_masks_test/MO_764682.jpg
6,11786,/content/drive/MyDrive/unet/filtered_masks_test/MO_609056.jpg
6,7031,/content/drive/MyDrive/unet/filtered_masks_test/MO_779918.jpg
6,12422,/content/drive/MyDrive/unet/filtered_masks_test/MO_402348.jpg
6,13203,/content/drive/MyDrive/unet/filtered_masks_test/MO_761533.jpg
6,6663,/content/drive/MyDrive/unet/filtered_masks_test/MO_562918.jpg
6,9741,/content/drive/MyDrive/unet/filtered_masks_test/MO_529996.jpg
6,10547,/content/drive/MyDrive/unet/filtered_masks_test/MO_441309.jpg
6,9144,/content/drive/MyDrive/unet/filtered_masks_test/MO_248568.jpg
6,10337,/content/drive/MyDrive/unet/filtered_masks_test/MO_830074.jpg
6,7614,/content/drive/MyDrive/unet/filtered_masks_test/MO_853737.jpg
6,6608,/content/drive/MyDrive/unet/filtered_masks_test/MO_196453.jpg
6,12871,/content/drive/MyDrive/unet/filtered_masks_test/MO_263797.jpg
6,10766,/content/drive/MyDrive/unet/filtered_masks_test/MO_864818.jpg
6,14724,/content/drive/MyDrive/unet/filtered_masks_test/MO_952579.jpg
6,11223,/content/drive/MyDrive/unet/filtered_masks_test/MO_372328.jpg
6,13335,/content/drive/MyDrive/unet/filtered_masks_test/MO_597286.jpg
6,11983,/content/drive/MyDrive/unet/filtered_masks_test/MO_487470.jpg
6,9238,/content/drive/MyDrive/unet/filtered_masks_test/MO_670614.jpg
6,13359,/content/drive/MyDrive/unet/filtered_masks_test/MO_717500.jpg
6,14122,/content/drive/MyDrive/unet/filtered_masks_test/MO_110450.jpg
6,8583,/content/drive/MyDrive/unet/filtered_masks_test/MO_321941.jpg
6,10487,/content/drive/MyDrive/unet/filtered_masks_test/MO_598200.jpg
6,8399,/content/drive/MyDrive/unet/filtered_masks_test/MO_120291.jpg
6,9416,/content/drive/MyDrive/unet/filtered_masks_test/MO_278768.jpg
6,8299,/content/drive/MyDrive/unet/filtered_masks_test/MO_125756.jpg
6,12648,/content/drive/MyDrive/unet/filtered_masks_test/MO_77553.jpg
6,9347,/content/drive/MyDrive/unet/filtered_masks_test/MO_723738.jpg
6,9217,/content/drive/MyDrive/unet/filtered_masks_test/MO_246781.jpg
6,10338,/content/drive/MyDrive/unet/filtered_masks_test/MO_429133.jpg
6,11045,/content/drive/MyDrive/unet/filtered_masks_test/MO_37507.jpg
6,7836,/content/drive/MyDrive/unet/filtered_masks_test/MO_423877.jpg
6,11053,/content/drive/MyDrive/unet/filtered_masks_test/MO_654512.jpg
6,10233,/content/drive/MyDrive/unet/filtered_masks_test/MO_606897.jpg
6,10909,/content/drive/MyDrive/unet/filtered_masks_test/MO_509901.jpg
6,13277,/content/drive/MyDrive/unet/filtered_masks_test/MO_526870.jpg
6,9537,/content/drive/MyDrive/unet/filtered_masks_test/MO_616416.jpg
6,13043,/content/drive/MyDrive/unet/filtered_masks_test/MO_832241.jpg
6,14282,/content/drive/MyDrive/unet/filtered_masks_test/MO_405929.jpg
6,10465,/content/drive/MyDrive/unet/filtered_masks_test/MO_770459.jpg
6,12546,/content/drive/MyDrive/unet/filtered_masks_test/MO_834548.jpg
6,11283,/content/drive/MyDrive/unet/filtered_masks_test/MO_949892.jpg
6,11104,/content/drive/MyDrive/unet/filtered_masks_test/MO_586423.jpg
6,9257,/content/drive/MyDrive/unet/filtered_masks_test/MO_436409.jpg
6,9808,/content/drive/MyDrive/unet/filtered_masks_test/MO_189430.jpg
6,11311,/content/drive/MyDrive/unet/filtered_masks_test/MO_799430.jpg
6,13202,/content/drive/MyDrive/unet/filtered_masks_test/MO_108531.jpg
6,10269,/content/drive/MyDrive/unet/filtered_masks_test/MO_716428.jpg
6,9777,/content/drive/MyDrive/unet/filtered_masks_test/MO_379315.jpg
6,7531,/content/drive/MyDrive/unet/filtered_masks_test/MO_552828.jpg
6,8161,/content/drive/MyDrive/unet/filtered_masks_test/MO_924343.jpg
6,8174,/content/drive/MyDrive/unet/filtered_masks_test/MO_899210.jpg
6,7957,/content/drive/MyDrive/unet/filtered_masks_test/MO_907363.jpg
6,7890,/content/drive/MyDrive/unet/filtered_masks_test/MO_739920.jpg
6,6625,/content/drive/MyDrive/unet/filtered_masks_test/MO_415531.jpg
6,7214,/content/drive/MyDrive/unet/filtered_masks_test/MO_455421.jpg
6,7461,/content/drive/MyDrive/unet/filtered_masks_test/MO_194646.jpg
6,12446,/content/drive/MyDrive/unet/filtered_masks_test/MO_458271.jpg
6,9945,/content/drive/MyDrive/unet/filtered_masks_test/MO_358488.jpg
6,11608,/content/drive/MyDrive/unet/filtered_masks_test/MO_387421.jpg
6,10431,/content/drive/MyDrive/unet/filtered_masks_test/MO_808222.jpg
6,11821,/content/drive/MyDrive/unet/filtered_masks_test/MO_256427.jpg
6,9584,/content/drive/MyDrive/unet/filtered_masks_test/MO_172654.jpg
6,11133,/content/drive/MyDrive/unet/filtered_masks_test/MO_503447.jpg
6,11504,/content/drive/MyDrive/unet/filtered_masks_test/MO_171455.jpg
6,7999,/content/drive/MyDrive/unet/filtered_masks_test/MO_762364.jpg
6,11630,/content/drive/MyDrive/unet/filtered_masks_test/MO_607749.jpg
6,9587,/content/drive/MyDrive/unet/filtered_masks_test/MO_1524.jpg
6,13501,/content/drive/MyDrive/unet/filtered_masks_test/MO_226222.jpg
6,9713,/content/drive/MyDrive/unet/filtered_masks_test/MO_820425.jpg
6,8247,/content/drive/MyDrive/unet/filtered_masks_test/MO_519764.jpg
6,13695,/content/drive/MyDrive/unet/filtered_masks_test/MO_362561.jpg
6,11603,/content/drive/MyDrive/unet/filtered_masks_test/MO_394173.jpg
6,14699,/content/drive/MyDrive/unet/filtered_masks_test/MO_641336.jpg
6,9965,/content/drive/MyDrive/unet/filtered_masks_test/MO_658426.jpg
6,9409,/content/drive/MyDrive/unet/filtered_masks_test/MO_302654.jpg
6,13077,/content/drive/MyDrive/unet/filtered_masks_test/MO_701687.jpg
6,7435,/content/drive/MyDrive/unet/filtered_masks_test/MO_371740.jpg
6,8372,/content/drive/MyDrive/unet/filtered_masks_test/MO_701921.jpg
6,11859,/content/drive/MyDrive/unet/filtered_masks_test/MO_748904.jpg
6,12780,/content/drive/MyDrive/unet/filtered_masks_test/MO_939651.jpg
6,6391,/content/drive/MyDrive/unet/filtered_masks_test/MO_391733.jpg
6,8271,/content/drive/MyDrive/unet/filtered_masks_test/MO_56427.jpg
6,10426,/content/drive/MyDrive/unet/filtered_masks_test/MO_781658.jpg
6,11410,/content/drive/MyDrive/unet/filtered_masks_test/MO_399159.jpg
6,9828,/content/drive/MyDrive/unet/filtered_masks_test/MO_703127.jpg
6,10471,/content/drive/MyDrive/unet/filtered_masks_test/MO_107817.jpg
6,8188,/content/drive/MyDrive/unet/filtered_masks_test/MO_521254.jpg
6,11722,/content/drive/MyDrive/unet/filtered_masks_test/MO_596170.jpg
6,8590,/content/drive/MyDrive/unet/filtered_masks_test/MO_148905.jpg
6,13456,/content/drive/MyDrive/unet/filtered_masks_test/MO_554917.jpg
6,10880,/content/drive/MyDrive/unet/filtered_masks_test/MO_871663.jpg
6,10503,/content/drive/MyDrive/unet/filtered_masks_test/MO_606564.jpg
6,9144,/content/drive/MyDrive/unet/filtered_masks_test/MO_461013.jpg
6,9736,/content/drive/MyDrive/unet/filtered_masks_test/MO_649989.jpg
6,8217,/content/drive/MyDrive/unet/filtered_masks_test/MO_216731.jpg
6,9511,/content/drive/MyDrive/unet/filtered_masks_test/MO_707140.jpg
6,10419,/content/drive/MyDrive/unet/filtered_masks_test/MO_669239.jpg
6,13347,/content/drive/MyDrive/unet/filtered_masks_test/MO_749513.jpg
6,12892,/content/drive/MyDrive/unet/filtered_masks_test/MO_500556.jpg
6,13190,/content/drive/MyDrive/unet/filtered_masks_test/MO_691230.jpg
6,7624,/content/drive/MyDrive/unet/filtered_masks_test/MO_850767.jpg
6,9741,/content/drive/MyDrive/unet/filtered_masks_test/MO_882014.jpg
6,7708,/content/drive/MyDrive/unet/filtered_masks_test/MO_174547.jpg
6,13635,/content/drive/MyDrive/unet/filtered_masks_test/MO_96778.jpg
6,12154,/content/drive/MyDrive/unet/filtered_masks_test/MO_437728.jpg
6,11731,/content/drive/MyDrive/unet/filtered_masks_test/MO_968874.jpg
6,15396,/content/drive/MyDrive/unet/filtered_masks_test/MO_942533.jpg
6,10551,/content/drive/MyDrive/unet/filtered_masks_test/MO_568713.jpg
6,7194,/content/drive/MyDrive/unet/filtered_masks_test/MO_910651.jpg
6,10847,/content/drive/MyDrive/unet/filtered_masks_test/MO_548509.jpg
6,8591,/content/drive/MyDrive/unet/filtered_masks_test/MO_179950.jpg
6,7984,/content/drive/MyDrive/unet/filtered_masks_test/MO_6446.jpg
6,12031,/content/drive/MyDrive/unet/filtered_masks_test/MO_794687.jpg
6,14751,/content/drive/MyDrive/unet/filtered_masks_test/MO_172354.jpg
6,8850,/content/drive/MyDrive/unet/filtered_masks_test/MO_543694.jpg
6,11289,/content/drive/MyDrive/unet/filtered_masks_test/MO_268250.jpg
6,10452,/content/drive/MyDrive/unet/filtered_masks_test/MO_889160.jpg
6,9148,/content/drive/MyDrive/unet/filtered_masks_test/MO_787343.jpg
6,11264,/content/drive/MyDrive/unet/filtered_masks_test/MO_453799.jpg
6,11912,/content/drive/MyDrive/unet/filtered_masks_test/MO_551084.jpg
6,5815,/content/drive/MyDrive/unet/filtered_masks_test/MO_902874.jpg
6,15432,/content/drive/MyDrive/unet/filtered_masks_test/MO_417384.jpg
6,8142,/content/drive/MyDrive/unet/filtered_masks_test/MO_601290.jpg
6,9448,/content/drive/MyDrive/unet/filtered_masks_test/MO_134551.jpg
6,11449,/content/drive/MyDrive/unet/filtered_masks_test/MO_399228.jpg
6,9352,/content/drive/MyDrive/unet/filtered_masks_test/MO_888999.jpg
6,10867,/content/drive/MyDrive/unet/filtered_masks_test/MO_267923.jpg
6,15000,/content/drive/MyDrive/unet/filtered_masks_test/MO_928617.jpg
6,11954,/content/drive/MyDrive/unet/filtered_masks_test/MO_807614.jpg
6,13507,/content/drive/MyDrive/unet/filtered_masks_test/MO_699279.jpg
6,12677,/content/drive/MyDrive/unet/filtered_masks_test/MO_427035.jpg
6,12401,/content/drive/MyDrive/unet/filtered_masks_test/MO_20821.jpg
6,12924,/content/drive/MyDrive/unet/filtered_masks_test/MO_20976.jpg
6,13778,/content/drive/MyDrive/unet/filtered_masks_test/MO_492669.jpg
6,11214,/content/drive/MyDrive/unet/filtered_masks_test/MO_822158.jpg
6,9739,/content/drive/MyDrive/unet/filtered_masks_test/MO_974342.jpg
6,9831,/content/drive/MyDrive/unet/filtered_masks_test/MO_792755.jpg
6,12398,/content/drive/MyDrive/unet/filtered_masks_test/MO_574699.jpg
6,10265,/content/drive/MyDrive/unet/filtered_masks_test/MO_296772.jpg
6,11639,/content/drive/MyDrive/unet/filtered_masks_test/MO_434045.jpg
6,9274,/content/drive/MyDrive/unet/filtered_masks_test/MO_545901.jpg
6,11166,/content/drive/MyDrive/unet/filtered_masks_test/MO_718520.jpg
6,11737,/content/drive/MyDrive/unet/filtered_masks_test/MO_849518.jpg
6,7774,/content/drive/MyDrive/unet/filtered_masks_test/MO_903587.jpg
6,8407,/content/drive/MyDrive/unet/filtered_masks_test/MO_289893.jpg
6,12893,/content/drive/MyDrive/unet/filtered_masks_test/MO_483167.jpg
6,8900,/content/drive/MyDrive/unet/filtered_masks_test/MO_982885.jpg
6,9283,/content/drive/MyDrive/unet/filtered_masks_test/MO_627871.jpg
6,7178,/content/drive/MyDrive/unet/filtered_masks_test/MO_11595.jpg
6,12113,/content/drive/MyDrive/unet/filtered_masks_test/MO_7582.jpg
6,10131,/content/drive/MyDrive/unet/filtered_masks_test/MO_215092.jpg
6,12929,/content/drive/MyDrive/unet/filtered_masks_test/MO_327883.jpg
6,8643,/content/drive/MyDrive/unet/filtered_masks_test/MO_283747.jpg
6,9749,/content/drive/MyDrive/unet/filtered_masks_test/MO_389525.jpg
6,11480,/content/drive/MyDrive/unet/filtered_masks_test/MO_47583.jpg
6,8880,/content/drive/MyDrive/unet/filtered_masks_test/MO_328743.jpg
6,7735,/content/drive/MyDrive/unet/filtered_masks_test/MO_696431.jpg
6,11511,/content/drive/MyDrive/unet/filtered_masks_test/MO_943027.jpg
6,10891,/content/drive/MyDrive/unet/filtered_masks_test/MO_154548.jpg
6,9460,/content/drive/MyDrive/unet/filtered_masks_test/MO_141238.jpg
6,11516,/content/drive/MyDrive/unet/filtered_masks_test/MO_497693.jpg
6,9459,/content/drive/MyDrive/unet/filtered_masks_test/MO_377587.jpg
6,10601,/content/drive/MyDrive/unet/filtered_masks_test/MO_611333.jpg
6,11773,/content/drive/MyDrive/unet/filtered_masks_test/MO_448293.jpg
6,9994,/content/drive/MyDrive/unet/filtered_masks_test/MO_869600.jpg
6,13317,/content/drive/MyDrive/unet/filtered_masks_test/MO_53920.jpg
6,9906,/content/drive/MyDrive/unet/filtered_masks_test/MO_943806.jpg
6,9921,/content/drive/MyDrive/unet/filtered_masks_test/MO_557970.jpg
6,9968,/content/drive/MyDrive/unet/filtered_masks_test/MO_120253.jpg
6,9324,/content/drive/MyDrive/unet/filtered_masks_test/MO_102400.jpg
6,7911,/content/drive/MyDrive/unet/filtered_masks_test/MO_421188.jpg
6,13091,/content/drive/MyDrive/unet/filtered_masks_test/MO_349852.jpg
6,9290,/content/drive/MyDrive/unet/filtered_masks_test/MO_788923.jpg
6,12058,/content/drive/MyDrive/unet/filtered_masks_test/MO_397136.jpg
6,13268,/content/drive/MyDrive/unet/filtered_masks_test/MO_536614.jpg
6,10957,/content/drive/MyDrive/unet/filtered_masks_test/MO_271310.jpg
6,7535,/content/drive/MyDrive/unet/filtered_masks_test/MO_560988.jpg
6,13395,/content/drive/MyDrive/unet/filtered_masks_test/MO_637636.jpg
6,14004,/content/drive/MyDrive/unet/filtered_masks_test/MO_806423.jpg
6,12073,/content/drive/MyDrive/unet/filtered_masks_test/MO_333557.jpg
6,12749,/content/drive/MyDrive/unet/filtered_masks_test/MO_531560.jpg
6,13379,/content/drive/MyDrive/unet/filtered_masks_test/MO_974962.jpg
6,8339,/content/drive/MyDrive/unet/filtered_masks_test/MO_853016.jpg
6,11854,/content/drive/MyDrive/unet/filtered_masks_test/MO_486311.jpg
6,10643,/content/drive/MyDrive/unet/filtered_masks_test/MO_46784.jpg
6,13103,/content/drive/MyDrive/unet/filtered_masks_test/MO_887626.jpg
6,13647,/content/drive/MyDrive/unet/filtered_masks_test/MO_819505.jpg
6,11388,/content/drive/MyDrive/unet/filtered_masks_test/MO_409710.jpg
6,9755,/content/drive/MyDrive/unet/filtered_masks_test/MO_797990.jpg
6,12069,/content/drive/MyDrive/unet/filtered_masks_test/MO_755262.jpg
6,12939,/content/drive/MyDrive/unet/filtered_masks_test/MO_896401.jpg
6,12357,/content/drive/MyDrive/unet/filtered_masks_test/MO_745328.jpg
6,14929,/content/drive/MyDrive/unet/filtered_masks_test/MO_257939.jpg
6,8316,/content/drive/MyDrive/unet/filtered_masks_test/MO_405775.jpg
6,9716,/content/drive/MyDrive/unet/filtered_masks_test/MO_952670.jpg
