Label,Image_Path,White_Area
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_238063.jpg,10653
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_724779.jpg,11288
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_348717.jpg,11540
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_192551.jpg,9496
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_7195.jpg,12748
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_418203.jpg,9224
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_959704.jpg,8440
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_248030.jpg,7709
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_629706.jpg,13525
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_500300.jpg,7883
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_678002.jpg,13379
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_93573.jpg,12752
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_614447.jpg,10140
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_661575.jpg,7129
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_307572.jpg,7488
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_804611.jpg,8996
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_154383.jpg,10093
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_868679.jpg,8255
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_97872.jpg,10374
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_308226.jpg,10806
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_988224.jpg,9945
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_85687.jpg,12600
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_668269.jpg,14699
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_845034.jpg,11760
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_128218.jpg,9502
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_547845.jpg,8263
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_149761.jpg,12185
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_200691.jpg,12042
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_70005.jpg,12996
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_71697.jpg,11345
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_771921.jpg,10717
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_140886.jpg,14322
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_772034.jpg,7140
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_142497.jpg,10656
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_144468.jpg,11363
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_779116.jpg,11175
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_255406.jpg,11481
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_345587.jpg,10690
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_119086.jpg,7868
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_51985.jpg,12272
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_403045.jpg,10470
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_168925.jpg,10193
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_586282.jpg,12678
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_455527.jpg,9415
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_88838.jpg,11183
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_887275.jpg,12503
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_948549.jpg,9251
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_578103.jpg,9427
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_325850.jpg,13100
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_27445.jpg,7558
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_824377.jpg,7318
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_148236.jpg,8554
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_846704.jpg,9558
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_626759.jpg,9865
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_873022.jpg,9212
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_371151.jpg,10271
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_159213.jpg,11261
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_467997.jpg,8726
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_693501.jpg,8207
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_902638.jpg,9966
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_730717.jpg,11421
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_54457.jpg,9233
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_556585.jpg,8547
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_444848.jpg,6956
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_509282.jpg,7994
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_662297.jpg,10951
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_674929.jpg,11332
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_798368.jpg,11712
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_807936.jpg,8740
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_371068.jpg,12434
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_458178.jpg,8817
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_84210.jpg,10633
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_823715.jpg,12093
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_344440.jpg,10534
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_173558.jpg,14761
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_310770.jpg,10439
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_174318.jpg,6838
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_147386.jpg,9094
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_187322.jpg,16198
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_551759.jpg,10122
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_905033.jpg,11784
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_722749.jpg,7557
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_300733.jpg,10384
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_526325.jpg,7474
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_258290.jpg,9245
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_817172.jpg,9331
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_258431.jpg,9780
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_854196.jpg,9883
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_564124.jpg,6997
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_230888.jpg,6813
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_801881.jpg,11978
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_683443.jpg,10312
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_745330.jpg,12367
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_51728.jpg,9340
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_341127.jpg,13101
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_323032.jpg,11189
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_528930.jpg,8018
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_503134.jpg,13526
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_552414.jpg,14688
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_605192.jpg,6466
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_805911.jpg,14350
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_371751.jpg,11922
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_977500.jpg,8996
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_667353.jpg,14627
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_791028.jpg,9856
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_596314.jpg,11946
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_143419.jpg,12520
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_668574.jpg,10433
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_153038.jpg,11548
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_968256.jpg,10210
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_329929.jpg,7508
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_721856.jpg,11301
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_101258.jpg,13724
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_619192.jpg,11540
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_775971.jpg,12236
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_276444.jpg,8660
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_166163.jpg,9197
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_208701.jpg,13486
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_12267.jpg,11576
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_379615.jpg,6602
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_741677.jpg,13272
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_501501.jpg,8851
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_487630.jpg,7739
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_382707.jpg,11250
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_836146.jpg,7270
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_865250.jpg,10737
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_633840.jpg,10840
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_584194.jpg,12542
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_838314.jpg,9784
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_715604.jpg,7520
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_771055.jpg,10182
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_497117.jpg,14621
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_794447.jpg,10296
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_620684.jpg,6598
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_842297.jpg,14306
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_257537.jpg,12540
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_684764.jpg,10792
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_258162.jpg,12939
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_243203.jpg,13079
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_991562.jpg,9275
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_307973.jpg,11206
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_910704.jpg,11758
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_198926.jpg,7274
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_466514.jpg,11913
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_61631.jpg,11124
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_149989.jpg,8796
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_217315.jpg,6560
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_864830.jpg,10563
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_406508.jpg,13636
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_702473.jpg,14196
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_288581.jpg,8422
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_356161.jpg,11354
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_813846.jpg,8084
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_725703.jpg,11184
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_504669.jpg,7341
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_14801.jpg,13791
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_401220.jpg,7739
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_5979.jpg,10111
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_348749.jpg,13527
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_525648.jpg,12047
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_858587.jpg,10430
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_706560.jpg,6578
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_802547.jpg,8856
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_618817.jpg,9007
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_634096.jpg,8536
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_87762.jpg,7465
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_721448.jpg,12156
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_103756.jpg,9018
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_581325.jpg,8488
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_353686.jpg,11204
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_908813.jpg,10980
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_122086.jpg,9849
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_125963.jpg,13303
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_881011.jpg,8187
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_512783.jpg,9727
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_223296.jpg,7027
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_29749.jpg,10338
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_417142.jpg,9052
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_425760.jpg,7790
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_142730.jpg,8143
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_4232.jpg,13476
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_629941.jpg,12668
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_639214.jpg,12617
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_23775.jpg,8545
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_998093.jpg,12940
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_238906.jpg,12396
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_136404.jpg,11255
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_859473.jpg,6502
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_767746.jpg,13799
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_271165.jpg,12039
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_14626.jpg,6348
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_468776.jpg,11374
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_998133.jpg,6850
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_30511.jpg,11202
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_134963.jpg,9668
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_357657.jpg,8995
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_79939.jpg,8760
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_913449.jpg,15322
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_613573.jpg,9036
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_635770.jpg,11765
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_794734.jpg,9789
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_440210.jpg,10212
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_115081.jpg,11029
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_189116.jpg,12776
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_116840.jpg,15038
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_612179.jpg,10386
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_741522.jpg,10248
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_898317.jpg,9924
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_917349.jpg,8363
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_649556.jpg,11532
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_929161.jpg,6720
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_149181.jpg,10769
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_881775.jpg,9741
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_588078.jpg,7722
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_489036.jpg,13670
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_766373.jpg,9800
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_212604.jpg,8666
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_38254.jpg,7692
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_648019.jpg,8412
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_860538.jpg,8056
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_871861.jpg,7300
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_993110.jpg,12511
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_619116.jpg,9533
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_898913.jpg,8225
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_972971.jpg,12750
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_325782.jpg,12906
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_516178.jpg,7812
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_77574.jpg,9155
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_544030.jpg,9002
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_729326.jpg,10155
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_128174.jpg,8474
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_23087.jpg,9999
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_307859.jpg,10254
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_318223.jpg,13383
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_496437.jpg,12293
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_558465.jpg,10778
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_372496.jpg,10903
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_41924.jpg,6956
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_490833.jpg,12747
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_742036.jpg,11447
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_289692.jpg,10524
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_240882.jpg,13001
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_739608.jpg,9715
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_575942.jpg,8915
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_775809.jpg,11661
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_898984.jpg,9263
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_739789.jpg,6981
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_652800.jpg,14869
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_513345.jpg,11525
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_649150.jpg,14362
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_207089.jpg,7356
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_451269.jpg,9460
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_563214.jpg,9076
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_781541.jpg,10223
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_499702.jpg,7972
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_678255.jpg,11541
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_645209.jpg,12092
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_245125.jpg,12472
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_228669.jpg,11759
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_595256.jpg,9788
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_503237.jpg,8973
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_10819.jpg,9937
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_168211.jpg,11632
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_277784.jpg,8376
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_435631.jpg,10787
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_348475.jpg,7521
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_689589.jpg,8434
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_600892.jpg,12716
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_634117.jpg,10974
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_573001.jpg,11786
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_44030.jpg,13880
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_144054.jpg,8960
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_275440.jpg,11976
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_952489.jpg,8467
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_874669.jpg,12232
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_649902.jpg,11647
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_907857.jpg,8037
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_140180.jpg,13887
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_363564.jpg,13500
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_507377.jpg,7386
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_322276.jpg,12258
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_610112.jpg,10733
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_196497.jpg,14052
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_775072.jpg,12132
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_777817.jpg,8447
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_2893.jpg,12236
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_975000.jpg,11197
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_699606.jpg,13323
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_657991.jpg,6484
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_500297.jpg,10459
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_262114.jpg,10064
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_290397.jpg,12324
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_623791.jpg,10428
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_265799.jpg,9518
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_493402.jpg,7899
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_186489.jpg,9305
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_192236.jpg,8684
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_723586.jpg,12222
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_704914.jpg,6370
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_394926.jpg,7999
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_551683.jpg,8158
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_567498.jpg,8167
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_294849.jpg,8242
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_338729.jpg,8810
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_225218.jpg,8011
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_541213.jpg,10530
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_378086.jpg,12317
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_933392.jpg,8767
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_693426.jpg,9458
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_291599.jpg,12282
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_675510.jpg,9813
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_293124.jpg,9620
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_946704.jpg,12874
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_459530.jpg,10919
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_993578.jpg,8717
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_201026.jpg,14255
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_652824.jpg,11297
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_92432.jpg,12302
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_386754.jpg,11504
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_833433.jpg,8175
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_52909.jpg,13305
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_90755.jpg,13764
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_499033.jpg,10147
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_439297.jpg,9011
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_658439.jpg,12362
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_217246.jpg,10203
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_145357.jpg,12991
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_363879.jpg,11562
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_453943.jpg,14050
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_387936.jpg,11964
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_994944.jpg,8703
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_978077.jpg,10098
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_28078.jpg,7055
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_889486.jpg,12290
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_345969.jpg,11022
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_303697.jpg,6356
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_441066.jpg,11408
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_486211.jpg,7109
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_345398.jpg,9007
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_946848.jpg,8912
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_468506.jpg,11099
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_239521.jpg,12606
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_669132.jpg,10660
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_526259.jpg,8624
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_56423.jpg,7690
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_49442.jpg,15945
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_168917.jpg,13601
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_385446.jpg,9497
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_257525.jpg,12019
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_321187.jpg,10920
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_574980.jpg,11835
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_765086.jpg,14632
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_767982.jpg,9933
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_23093.jpg,8927
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_836516.jpg,9657
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_692135.jpg,12559
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_676317.jpg,7191
6,/content/drive/MyDrive/unet/filtered_masks_test/MO_533874.jpg,10603
